danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,Genre Class
0.559,0.345,4,-13.496,1,0.0459,0.0576,0.000105,0.141,0.458,84.581,264307,39.89358035,70.07812717,-10.09857572,-3.485995376,-14.84827399,-10.69113526,-30.17343584,-10.42295723,-7.29163237,2.270928324,-13.64531908,-7.472737572,0.26896185,0.311806936,0.228623121,0.245646243,0.436190751,0.23660578,0.306010405,0.243448555,0.248527168,0.329253179,0.19456185,0.287889017,rock
0.766,0.446,2,-13.079,1,0.0867,0.25,0.000704,0.318,0.743,119.774,332907,41.17685978,-14.62075147,-7.842719563,9.816738035,24.21606885,-16.89190848,-7.186011755,7.147881612,-6.888512175,-3.712630563,-7.416722922,-5.061367758,0.387468514,0.503587741,0.364375315,0.271122586,0.41997817,0.318459278,0.472564232,0.440208228,0.370585223,0.595671704,0.249916877,0.289350126,rock
0.489,0.724,5,-8.367,1,0.0352,0.313,0.185,0.287,0.15,117.292,300400,47.465159,29.46471473,25.06898441,5.656367108,17.86252611,-31.45286516,-9.258437256,0.266022603,8.974151988,6.154321122,-5.528387373,6.671787997,0.632129384,0.426171473,0.207971161,0.223416212,0.231946999,0.591924396,0.40402728,0.255035853,0.247561185,0.286333593,0.407325019,0.244116134,rock
0.38,0.76,9,-10.961,1,0.0378,0.00298,0.0294,0.104,0.491,99.437,274133,44.63086979,30.2512472,-7.891765005,-17.08719532,5.221029502,-28.20124822,-0.958260427,1.286254323,-2.172682604,0.609370295,-6.936414039,-5.637099695,0.287879959,0.406963377,0.370607325,0.273233978,0.450228891,0.29883825,0.354779247,0.417200407,0.440346897,0.654102747,0.256906409,0.247320448,rock
0.55,0.824,2,-5.988,1,0.0334,0.448,0.000127,0.366,0.777,114.512,214733,50.69938615,40.91581491,43.26988815,0.766466045,18.45277763,-23.02265912,-16.9729787,-0.90539281,-10.4501771,-4.628533955,-4.332998668,-5.073993342,0.269533955,0.316051931,0.597909454,0.304540613,0.506319574,0.395516644,0.329312916,0.344440746,0.226014647,0.483789614,0.231090546,0.284323569,rock
0.43,0.682,2,-10.267,1,0.0314,0.0534,0.00329,0.142,0.693,122.304,302493,46.55654363,48.93897492,0.403511535,-14.79203811,14.95340923,-26.32657773,-2.134313942,1.487477432,2.807045135,-0.179110331,-6.351239719,7.507530592,0.301509529,0.364956871,0.390001003,0.238503511,0.348938816,0.230941825,0.303068205,0.315378134,0.246736209,0.516897693,0.264741224,0.31794985,rock
0.468,0.607,9,-11.367,1,0.0336,0.072,0.000852,0.225,0.886,98.429,263333,42.56382049,44.57670771,7.31312406,-4.500774436,-1.218277256,-22.14944549,4.199651316,0.097609023,-11.87516259,-0.64918515,-8.933950188,0.837531955,0.304389098,0.334167293,0.262910714,0.259672932,0.567726504,0.378021617,0.311984023,0.275701128,0.308829887,0.418030075,0.281327068,0.372958647,rock
0.505,0.476,2,-12.897,1,0.0711,0.25,0.00915,0.113,0.542,99.31,536227,39.39181087,26.34221862,28.47768537,9.44143956,21.73607461,-14.29583401,1.676050318,5.262686524,-6.617225564,-1.332412377,-11.70901388,-4.133714864,0.402593985,0.442463852,0.382039329,0.291770388,0.427019665,0.317711972,0.265124928,0.326443031,0.268820706,0.565738577,0.287766339,0.289243493,rock
0.586,0.7,0,-9.558,1,0.0363,0.0589,0.00125,0.0318,0.897,147.245,295400,47.34913971,47.24349665,6.746095694,3.283244019,8.951993301,-15.3415378,-20.76569569,4.597573206,-0.538967464,0.816417225,-6.122048804,-1.384374163,0.410184689,0.317653589,0.479355024,0.270767464,0.332425837,0.545809569,0.426645933,0.701667943,0.32652823,0.297066986,0.268228708,0.334023923,rock
0.426,0.619,4,-11.501,0,0.0722,8.44E-05,0.00239,0.17,0.382,162.721,168440,44.82583194,55.56745972,-8.246765278,-6.127730556,-5.769380556,-24.99461111,-0.884072222,9.215122222,7.8540125,5.8462875,-11.14324861,-8.061945833,0.539426389,0.468591667,0.392790278,0.370045833,0.570483333,0.453609722,0.467669444,0.456165278,0.518963889,0.539191667,0.456056944,0.434597222,rock
0.526,0.762,0,-12.437,0,0.0342,0.000972,0.000116,0.338,0.505,136.203,214400,45.95668321,54.17874809,11.09667303,-9.410047074,3.936954198,-28.74408015,7.304237913,-1.257884224,-10.81779517,1.715802799,-6.35340458,-0.168748092,0.436047074,0.367328244,0.420229008,0.400251908,0.242127226,0.260072519,0.262936387,0.430828244,0.400530534,0.517575064,0.553152672,0.298951654,rock
0.543,0.529,7,-9.717,1,0.0301,0.326,0.00269,0.709,0.746,85.126,313840,45.23006032,22.40500529,6.776802116,-3.712073016,20.04270476,-18.98057566,-13.92308783,-0.153987302,2.448724868,0.975045503,-6.841657143,-2.191994709,0.35642963,0.381628571,0.610543915,0.241275132,0.331647619,0.292134392,0.432077249,0.445115344,0.228716402,0.414540741,0.216549206,0.297237037,rock
0.467,0.955,9,-6.043,1,0.0462,0.00072,0.426,0.494,0.68,169.776,264333,51.34795133,31.22622498,32.45925528,1.300334252,6.297533517,-32.07254913,11.06262718,1.59744169,-11.72664463,-2.039,-5.050231405,-8.856546373,0.435370064,0.498747475,0.399016529,0.410443526,0.706888889,0.350198347,0.31777135,0.328714417,0.390355372,0.345323232,0.254351699,0.397674931,rock
0.651,0.801,0,-7.34,1,0.0513,0.123,0,0.0825,0.776,133.763,200480,49.48632421,16.38406293,16.28730233,-0.664502052,31.09532421,-19.53769767,6.024395349,4.692824897,-5.853243502,-2.157112175,-10.71754309,-14.49769494,0.525652531,0.371158687,0.315931601,0.285444596,0.488164159,0.307934337,0.361819425,0.424025992,0.273585499,0.304477428,0.368270862,0.554042408,rock
0.572,0.835,0,-6.219,1,0.0317,0.171,0.000376,0.0702,0.796,129.994,241600,49.84338851,65.07213514,10.45953041,-4.022144144,35.55669032,-29.16303491,-10.64213626,7.07093018,-6.255871622,1.012252252,-7.304578829,0.072513514,0.710091216,0.311959459,0.334850225,0.235673423,0.274449324,0.28795045,0.228137387,0.580537162,0.257476351,0.264056306,0.194752252,0.363828829,rock
0.426,0.903,1,-9.661,1,0.0389,0.00578,0.00945,0.0945,0.762,122.201,280360,47.971286,64.05549446,-0.94133434,-12.58012387,15.7662709,-27.72500705,1.162004028,0.203682779,-1.881124874,0.778220544,-7.680621349,0.538628399,0.462147029,0.52332427,0.3718429,0.560954683,0.390398792,0.393609265,0.372671702,0.407743202,0.705638469,0.292622356,0.357680765,0.394655589,rock
0.632,0.586,0,-11.333,1,0.0284,0.0983,0.581,0.0535,0.89,114.243,342173,43.30966667,5.13218972,-31.27973772,-8.270230537,5.268144369,-23.15856689,6.142803477,3.448803477,-4.934877551,-3.655618292,-8.414809524,4.780303099,0.389951625,0.336633409,0.390808768,0.214187453,0.188440665,0.326183673,0.360857143,0.658786848,0.327670446,0.233878307,0.249708239,0.219312169,rock
0.616,0.777,4,-12.179,0,0.0549,0.0215,0.075,0.0512,0.786,111.732,260240,44.49831799,66.32050554,5.976620631,-1.379959932,-6.672313725,-17.03610912,-9.501542199,-1.443326513,-17.52254305,-6.848080136,-7.321567775,3.733985507,0.514182438,0.47329156,0.471262575,0.391560955,0.541214834,0.406040068,0.297035806,0.380150043,0.310079284,0.283717818,0.275443308,0.509743393,rock
0.425,0.903,1,-4.801,1,0.0732,0.405,0.0128,0.117,0.769,108.748,190253,51.90412268,121.1826148,15.44402425,-8.148891583,2.982343795,-12.92303138,-16.62516262,2.636038516,-6.5359301,6.769041369,-10.51896862,9.905514979,0.459166904,0.507192582,0.36057204,0.352417974,0.491942939,0.39542796,0.396101284,0.371483595,0.420034237,0.478231098,0.328743224,0.346720399,rock
0.384,0.846,7,-5.591,1,0.0365,0.151,7.73E-05,0.0913,0.272,90.172,275693,51.32074182,59.11594788,24.74489333,-12.63515515,19.79124606,-28.84229697,-9.924227879,-0.744642424,-1.622420606,2.578606061,-4.495078788,4.782746667,0.515037576,0.399396364,0.453300606,0.305379394,0.421242424,0.228633939,0.318469091,0.442591515,0.280876364,0.411408485,0.233933333,0.331367273,rock
0.311,0.832,1,-8.29,1,0.0357,0.486,0.00128,0.235,0.933,178.873,288160,48.63559578,22.24709227,26.33512654,-2.38899297,24.24741213,-23.08079789,-4.370401582,3.784825132,1.039606327,3.500643234,-6.138579086,-2.566316344,0.575540422,0.584717047,0.255071178,0.521285589,0.323235501,0.370922671,0.282525483,0.253839192,0.532880492,0.245265378,0.286161687,0.208425308,rock
0.579,0.824,6,-8.71,0,0.03,0.00206,0.00903,0.059,0.635,123.331,331573,45.63989556,79.75655962,-21.13912794,-9.207927763,-10.18395474,-26.1642141,-3.811943429,-5.753098346,-6.414937337,4.311182768,-9.824543951,3.482400348,0.427200174,0.427751958,0.311781549,0.279832028,0.631268059,0.349976501,0.366036554,0.296940818,0.274002611,0.321071366,0.280543951,0.577483029,rock
0.505,0.836,5,-7.384,0,0.101,0.0103,0.0771,0.295,0.764,159.669,204480,48.97855512,78.08773671,4.05193904,-7.859064851,-0.565097276,-20.57023476,-1.587285344,2.131941634,-2.37104799,2.686526589,-9.222373541,2.149666667,0.625118029,0.536431907,0.427815824,0.399594034,0.434505837,0.437363165,0.339255512,0.388521401,0.31880415,0.265757458,0.279579767,0.489787289,rock
0.601,0.859,5,-5.263,1,0.0276,0.000359,0.00124,0.0871,0.446,125.145,258027,52.08127053,56.75060526,10.85909263,-11.81310421,-3.554454737,-23.65596737,-12.56822421,-3.826869474,-3.210945263,-4.34892,-8.299401053,-11.38938,0.810401053,0.570230526,0.24552,0.296067368,0.305937895,0.399456842,0.297512632,0.423528421,0.208903158,0.146016842,0.199716842,0.276372632,rock
0.55,0.726,2,-8.51,1,0.0516,0.146,0.00608,0.428,0.37,92.697,307493,46.50790313,3.288121094,-3.51293125,-8.910228125,-7.890674219,-16.23128281,-5.970985156,4.601710156,-5.403895312,-0.24913125,-9.056717187,-3.466197656,0.308564063,0.406374219,0.330407031,0.313921094,0.589578906,0.264300781,0.21896875,0.352324219,0.300355469,0.24591875,0.214242969,0.292466406,rock
0.574,0.587,2,-6.565,0,0.066,0.0665,0,0.467,0.353,132.091,219052,47.66123711,33.06085567,4.953749141,-6.380907216,32.83860137,-26.42400916,0.904898053,1.277769759,-10.5873425,2.480348225,-12.49871936,-3.838536082,0.504991982,0.507799542,0.44330126,0.245546392,0.336833906,0.256533792,0.191536082,0.293671249,0.198153494,0.390823597,0.222699885,0.166557847,rnb
0.545,0.33,1,-11.719,0,0.164,0.64,7.00E-06,0.22,0.399,103.553,248467,40.7564386,-32.75778638,-37.55759959,-23.47241486,44.02526522,-30.41391538,-6.59425903,-1.398983488,-16.84405366,-5.773424149,-10.98977399,-5.180509804,0.336371517,0.602123839,0.273173375,0.304045408,0.328093911,0.222131063,0.418772962,0.241857585,0.452535604,0.263742002,0.211887513,0.24154902,rnb
0.442,0.585,0,-10.332,0,0.0964,0.0984,0.391,0.14,0.116,97.565,229413,43.9639225,-34.12295,-22.14771625,-13.4353,3.83508375,-25.52893375,15.77439875,-1.51551125,-10.80151875,-2.87106625,-12.84266375,-6.615255,0.59871125,0.386325,0.26623875,0.29262125,0.220485,0.37018625,0.29989625,0.40067,0.36159,0.27467875,0.3437625,0.22185375,rnb
0.649,0.493,11,-7.645,0,0.11,0.586,0.000167,0.0667,0.277,104.542,231964,44.23869612,-17.67106827,-8.901092369,-11.48161714,16.73359036,-16.85487282,-13.88263722,2.379843373,-0.75493842,-3.157970549,-10.96413922,0.398590361,0.376820616,0.411231593,0.408732262,0.232812584,0.371538153,0.277029451,0.394732262,0.313771084,0.27013253,0.480117805,0.35351004,0.456077644,rnb
0.69,0.635,1,-7.624,1,0.34,0.132,0,0.362,0.569,144.065,188947,45.50213856,17.41343529,-27.87255033,-10.10562353,30.57875163,-25.84488366,-4.81850719,-6.875598693,-24.99666797,-0.497202614,-13.44391895,-3.102469281,0.452254902,0.62936732,0.334224837,0.415866667,0.311065359,0.420447059,0.384354248,0.305630065,0.436895425,0.263132026,0.288215686,0.257831373,rnb
0.578,0.588,0,-4.92,0,0.255,0.415,0,0.114,0.3,79.174,215671,49.12242237,10.45915263,9.935068421,-19.08128026,30.76311184,-15.32676974,0.138063158,2.0119,-7.472607895,-1.492555263,-15.16994605,-2.660431579,0.42755,0.437571053,0.463557895,0.336702632,0.266025,0.339239474,0.272861842,0.505346053,0.319390789,0.301690789,0.256518421,0.192677632,rnb
0.514,0.506,10,-7.095,0,0.28,0.402,2.56E-05,0.191,0.312,88.044,166998,46.89517526,-5.351811487,-40.59727393,-16.33708837,20.56578351,-21.40679087,-8.963104566,0.588061856,9.575051546,0.533282769,-17.91459941,1.578231222,0.600306333,0.538583211,0.23563623,0.304400589,0.235054492,0.342684831,0.185294551,0.183073638,0.289004418,0.214163476,0.362970545,0.273600884,rnb
0.796,0.603,7,-6.838,0,0.0502,0.395,0.00166,0.105,0.431,99.989,216917,44.92849941,-33.87969611,-29.34806007,-6.638041225,28.60878916,-25.16621673,2.029762073,-6.318998822,-9.206239105,-5.741893993,-14.81905889,-2.068287397,0.471396938,0.434500589,0.401592462,0.24746172,0.274628975,0.363409894,0.369107185,0.549354535,0.319584217,0.33642874,0.317654888,0.227928151,rnb
0.395,0.456,7,-5.358,1,0.0456,0.432,0,0.108,0.0608,103.85,181644,48.50942994,-22.98672611,-15.73573248,-20.16306369,18.68037261,-20.32689013,-11.0518121,-2.139148089,-6.785950637,-2.099103503,-14.08946656,-11.28106847,0.555068471,0.383955414,0.228146497,0.178828025,0.257565287,0.214799363,0.264565287,0.436960191,0.207323248,0.292570064,0.143595541,0.209291401,rnb
0.83,0.577,4,-5.156,0,0.256,0.0178,8.15E-05,0.0436,0.63,92.973,179653,46.04193469,8.320687075,-16.97417279,14.93002177,51.68656871,-19.2980449,6.717880272,-6.525155102,-9.39917415,-10.69192245,-10.70497415,-1.182635374,0.523638095,0.525136054,0.375266667,0.254666667,0.428468027,0.274170068,0.429666667,0.368672109,0.284836735,0.361127891,0.270653061,0.492693878,rnb
0.583,0.633,6,-8.034,0,0.34,0.0284,0,0.0697,0.501,131.981,181733,46.72683026,72.792675,13.32069605,4.805598684,25.80962105,-17.38041184,9.894153947,-5.306205263,-20.19253158,10.45628289,-18.65713289,-6.430697368,0.463996053,0.655093421,0.326584211,0.256536842,0.317126316,0.312473684,0.435773684,0.293947368,0.301988158,0.305019737,0.200834211,0.334725,rnb
0.689,0.817,1,-4.503,1,0.0378,0.0786,0,0.105,0.865,160.046,199004,50.91240791,56.5051887,10.2415661,14.43679322,59.4286791,-29.28992655,-8.534562712,-12.90688588,-7.274185311,5.386738983,-11.29621582,-9.261655367,0.51259435,0.582440678,0.266170621,0.356759322,0.307876836,0.521489266,0.351622599,0.253909605,0.434316384,0.197684746,0.268423729,0.191307345,rnb
0.735,0.453,8,-8.264,0,0.0602,0.413,0,0.104,0.335,115.002,217387,45.65983086,30.71355062,-1.282007407,-8.2527,33.46567901,-19.22227901,-6.351134568,-0.711195062,-15.33398642,-0.757245679,-12.6170358,3.176676543,0.320765432,0.516798765,0.206998765,0.339291358,0.360351852,0.244433333,0.384122222,0.220008642,0.463106173,0.195145679,0.199266667,0.361109877,rnb
0.595,0.419,2,-8.122,0,0.276,0.694,0,0.12,0.33,120.14,232240,44.22996716,-34.41464779,-20.07937033,-20.65290374,39.14338052,-16.42719366,-8.954266138,-3.759479049,-13.32506455,-5.886103058,-13.47137712,-1.316494904,0.548490374,0.456482446,0.407133635,0.272180068,0.332394111,0.325810872,0.182861835,0.308610419,0.216244621,0.349257078,0.282648924,0.177164213,rnb
0.717,0.605,11,-5.68,0,0.075,0.214,0,0.138,0.387,81.047,217118,48.34266093,36.00161589,-14.84424636,-10.96009536,35.98799868,-11.24904503,-14.26551258,-4.949392053,-2.26169404,1.195011921,-19.43526358,-6.070237086,0.34385298,0.441858278,0.371341722,0.249772185,0.451246358,0.319409272,0.482303311,0.264654305,0.18118543,0.262049007,0.168098013,0.410490066,rnb
0.702,0.614,0,-4.385,1,0.0786,0.134,0.00391,0.173,0.047,155.173,210590,48.43786395,22.91146939,-24.78812925,4.484402721,27.15670204,-16.14894422,-4.1134,-11.50738095,4.80015102,-5.632122449,-14.1880585,3.987421769,0.539880272,0.447405442,0.217402721,0.294971429,0.509285714,0.255748299,0.196197279,0.201889796,0.132336054,0.136010884,0.157159184,0.311680272,rnb
0.6,0.304,5,-11.969,0,0.0915,0.367,5.93E-06,0.0864,0.17,61.579,246088,41.47561474,-46.67310939,-52.64718074,-25.1442069,18.09465636,-19.02689536,-0.943829964,-5.839127229,-2.922252081,-4.95311415,-16.5037396,-5.417434007,0.585625446,0.351423306,0.266458977,0.25489893,0.250615933,0.505097503,0.258210464,0.402667063,0.262689655,0.215010702,0.246590963,0.133957194,rnb
0.805,0.833,1,-6.73,0,0.12,0.0859,0,0.0578,0.703,109.076,268400,46.98293328,47.5360278,-14.01193646,4.972626688,29.76864654,-13.41688801,-3.834295473,4.597115171,-12.19285147,0.581324067,-13.51513106,-3.216423352,0.508064337,0.655594122,0.327139793,0.387154885,0.455639396,0.382826847,0.495691819,0.39750834,0.452787927,0.382844321,0.308664813,0.31827085,rnb
0.522,0.527,0,-7.358,1,0.0631,0.285,2.18E-06,0.184,0.426,130.323,180551,47.87017103,11.83924191,18.15259938,-9.634887519,22.56301541,-23.08742219,6.203827427,4.03990755,-1.080030817,-0.83209245,-9.881748844,4.918049307,0.626530046,0.48211094,0.425620955,0.233702619,0.27088906,0.318616333,0.260864407,0.407919877,0.199842835,0.287137134,0.206714946,0.344893683,rnb
0.71,0.572,10,-7.187,0,0.0616,0.364,0,0.129,0.642,140.052,195867,46.77634143,41.22282625,-28.8463706,-13.95651033,46.20690401,-27.73405103,-10.6939356,-3.616538275,-21.74371324,2.403277035,-12.73216889,0.862037667,0.585910085,0.504392467,0.242094775,0.253987849,0.236686513,0.355188335,0.223224787,0.256623329,0.308349939,0.215166464,0.332599028,0.277596598,rnb
0.717,0.496,5,-6.263,0,0.045,0.015,0,0.139,0.301,140.01,187320,46.51607213,31.25926284,-14.05799878,-3.412793399,8.856031785,-20.62201467,-4.616915648,-4.788744499,-8.585778729,6.388834963,-14.83172005,-16.22720049,0.6259022,0.613707824,0.337988998,0.402205379,0.230249389,0.239608802,0.156177262,0.219233496,0.12203423,0.126143032,0.201151589,0.142513447,rnb
0.769,0.718,2,-5.504,1,0.164,0.136,0,0.0746,0.705,89.994,187773,49.02713995,43.64877608,-20.49212214,4.109075064,49.8148028,-27.76152036,6.010763359,-7.245324427,-21.44099364,5.934671756,-16.41814885,3.330585242,0.414436387,0.574810433,0.367245547,0.286774809,0.479533079,0.44664631,0.540311705,0.452304071,0.400698473,0.49642112,0.353627226,0.370703562,rnb
0.767,0.625,5,-3.533,0,0.24,0.158,0,0.16,0.647,144.927,238658,50.49095177,17.50184566,-19.54296677,-1.660473741,34.56414469,-9.858801715,1.174972133,-4.529291533,-12.1203462,0.305335477,-22.98190782,-2.396450161,0.616866024,0.486219721,0.309681672,0.308694534,0.383292605,0.568862808,0.310270096,0.362429796,0.36740836,0.224239014,0.241790997,0.258904609,rnb
0.673,0.389,7,-12.165,0,0.165,0.626,8.47E-05,0.0987,0.191,140.078,203143,40.8957349,-38.4361458,-36.70481443,-19.71930781,19.84512077,-19.90534021,-11.14201767,2.367063328,-6.846156112,-7.969681885,-12.48126657,5.201210604,0.530720177,0.316309278,0.366758468,0.272620029,0.196761414,0.308715758,0.220612666,0.40211782,0.253178203,0.271070692,0.390379971,0.220746686,rnb
0.616,0.204,6,-11.421,0,0.0331,0.919,0,0.106,0.419,79.826,191000,41.10407975,-19.39066258,-18.32716973,-23.71722904,30.18099796,-9.120274029,-29.26508998,-0.191298569,-4.528071575,-3.634656442,-10.3857955,9.570734151,0.170885481,0.472789366,0.258286299,0.108274029,0.30706953,0.116126789,0.379292434,0.130552147,0.269889571,0.20295501,0.14196728,0.359447853,rnb
0.693,0.646,2,-7.51,1,0.072,0.207,0.0163,0.119,0.499,157.925,221987,46.3648738,-31.43786952,-45.26733262,-11.36006524,4.801905882,-23.67994759,-1.003690909,0.531500535,-2.001885561,-1.713437433,-12.23653476,-2.248253476,0.365826738,0.445527273,0.301759358,0.296270588,0.506787166,0.301315508,0.311322995,0.477560428,0.284715508,0.278265241,0.240349733,0.382946524,rnb
0.68,0.381,11,-10.084,0,0.225,0.862,3.72E-06,0.0985,0.215,71.448,203639,42.71192593,-71.2573437,-41.93183704,-25.49480741,47.03178074,-16.41079407,-4.435060741,-4.965927407,-8.563094815,-10.16689778,-15.03785481,-0.234712593,0.38601037,0.493355556,0.454188148,0.261011852,0.516368889,0.347897778,0.414386667,0.311527407,0.205754074,0.240322963,0.193402963,0.397382222,rnb
0.405,0.508,11,-9.028,1,0.0596,0.258,0.0479,0.142,0.371,74.701,292885,44.47988532,-14.70570287,-1.154858384,-1.296384883,29.75934752,-29.23007906,1.792508254,-7.960662902,5.147797567,2.515526499,-9.685862728,-0.081063423,0.326092094,0.497490877,0.231719374,0.290968723,0.315874023,0.209567333,0.382244136,0.258483058,0.376546481,0.217779322,0.251303215,0.370580365,rnb
0.516,0.484,9,-5.844,1,0.0659,0.277,0,0.129,0.174,113.134,218627,48.61628448,4.531067529,-11.05061063,-18.69193391,37.33887213,-17.17606466,-2.731142241,-0.236159483,-0.496557471,-0.337521552,-17.34131609,-6.821747126,0.317142241,0.570918103,0.358153736,0.262647989,0.373603448,0.256237069,0.262804598,0.169097701,0.206291667,0.331738506,0.194287356,0.288001437,rnb
0.592,0.571,1,-7.132,1,0.174,0.172,0,0.106,0.424,104.95,176076,47.91472464,27.57205138,0.657073781,-9.897217391,31.79491831,-18.36634783,-6.52068643,-3.490920949,-5.119422925,-1.231889328,-12.82540448,-4.138930171,0.375588933,0.474077734,0.256797101,0.378641634,0.354693017,0.497644269,0.412109354,0.335627141,0.38284585,0.339296443,0.375608696,0.214957839,rnb
0.767,0.611,5,-5.173,0,0.0983,0.157,0.0116,0.0836,0.11,94.034,183960,45.70141689,-2.426444142,9.818111717,3.760841962,38.11276567,-26.33860763,22.55706812,0.019794278,-8.69052861,-2.501347411,-12.70655995,10.23593188,0.77659673,0.545925068,0.357277929,0.306081744,0.189201635,0.315520436,0.241701635,0.358634877,0.263724796,0.208178474,0.195820163,0.16747139,rnb
0.652,0.678,2,-6.183,1,0.0541,0.183,3.26E-05,0.106,0.28,72.989,263014,48.11880929,-1.154812253,16.40254545,2.076399209,26.59028458,-18.09640909,4.996267787,-7.061927866,-7.670975296,-5.115369565,-12.2514496,-3.827981225,0.47262253,0.560039526,0.439709486,0.270719368,0.384033597,0.195495059,0.25605336,0.339204545,0.202009881,0.345440711,0.179215415,0.304809289,rnb
0.796,0.541,6,-7.352,1,0.0742,0.211,1.31E-05,0.0981,0.355,145.034,185307,44.81587989,-11.56669553,-37.24781006,0.003398045,47.22417737,-21.53149441,-5.109958101,-17.20988268,-6.675506983,-4.361234637,-15.18634916,-2.140620112,0.612835196,0.483952514,0.201115922,0.247173184,0.191678771,0.420872905,0.429511173,0.211166201,0.292086592,0.203688547,0.356280726,0.322600559,rnb
0.621,0.777,8,-4.75,0,0.151,0.244,0,0.449,0.526,138.007,278515,51.60585546,43.12446804,43.80287217,0.055020649,52.73006588,-15.10615536,4.688811209,-3.289612586,-19.13079744,-2.765586037,-14.22804031,-10.11869617,0.266708948,0.575972468,0.290738446,0.546789577,0.431880039,0.299631268,0.298841691,0.258352016,0.338037365,0.185930187,0.268067847,0.334831858,rnb
0.653,0.412,6,-10.252,0,0.251,0.666,4.10E-05,0.125,0.129,96.972,143075,42.72162206,-39.59532731,-36.83905606,-24.05871971,37.70569801,-23.02205967,-12.38897468,-4.824491863,-12.16737432,-4.376417722,-13.192434,-4.204674503,0.408934901,0.548927667,0.35636528,0.194916817,0.277242315,0.265126582,0.326540687,0.189517179,0.202345389,0.304963834,0.200218807,0.356166365,rnb
0.747,0.533,1,-6.326,1,0.0403,0.205,0,0.119,0.38,139.937,212920,47.91086059,41.40722432,-11.7638826,1.835486373,32.98089203,-24.5639413,-2.668945493,-14.54776205,-15.82428931,8.261851153,-17.39698637,-0.987048218,0.640507338,0.68117086,0.309025157,0.380532495,0.223525157,0.318961216,0.203691824,0.122232704,0.145885744,0.085649895,0.143732704,0.090545073,rnb
0.875,0.41,7,-6.29,0,0.0571,0.0674,0.0374,0.106,0.445,87.999,267400,43.22916792,-27.51928956,-63.30123574,-6.405522067,14.19091712,-3.240963402,-9.464144241,-10.39730463,-5.37765662,-14.87605274,-9.334461787,-7.322377826,0.709249731,0.477526372,0.289501615,0.229404736,0.234332616,0.137843918,0.147231432,0.267575888,0.165229279,0.308184069,0.27226803,0.488114101,rnb
0.592,0.569,10,-6.374,1,0.0634,0.12,1.75E-05,0.251,0.562,135.414,285200,48.71034756,-5.193882404,-8.742804007,-12.79844686,17.55638328,-17.2198676,7.331004355,1.04711324,3.696373693,-2.109789199,-15.63118815,-7.196594077,0.381288328,0.469353659,0.422158537,0.394031359,0.31697561,0.393485192,0.244634146,0.278541812,0.237831882,0.316917247,0.348784843,0.220586237,rnb
0.69,0.761,6,-6.218,1,0.115,0.522,0.00108,0.155,0.583,105.97,207125,49.0096822,-43.19537037,29.45696057,-0.23020908,40.57957945,-26.27155078,18.68155317,10.74354122,-9.279402628,-6.110731183,-7.908561529,-8.437841099,0.526636798,0.611829152,0.242984468,0.311529271,0.236097969,0.312982079,0.455666667,0.295572282,0.448851852,0.302995221,0.419311828,0.382091995,rnb
0.664,0.664,7,-6.104,1,0.0393,0.0427,0.00489,0.104,0.19,176.678,207071,47.548611,4.609360489,-50.87915377,-1.692671079,13.00829532,-26.64243075,-2.009581466,-24.78726171,2.343930754,0.435275967,-17.91743279,-0.618744399,0.453153768,0.464642566,0.27694501,0.163341141,0.231639511,0.21837169,0.308953157,0.388112016,0.319486762,0.386032587,0.253243381,0.206730143,rnb
0.711,0.681,2,-5.188,1,0.222,0.295,6.47E-06,0.137,0.461,99.694,158000,48.51911257,22.27324415,-33.99524415,-11.34546491,6.019149123,-13.34495468,-23.71901316,-7.074754386,-0.778931287,-1.24299269,-16.21291374,-3.736754386,0.476285088,0.578846491,0.410263158,0.290669591,0.402084795,0.246033626,0.326597953,0.356019006,0.425690058,0.521222222,0.379828947,0.329761696,rnb
0.604,0.551,10,-5.768,0,0.0478,0.406,0,0.395,0.423,76.067,236384,48.97086667,26.385456,7.955686667,-6.29264,41.19197467,-16.1141,-14.64954133,-7.165322667,-0.699717333,-2.974428,-10.554248,-5.254733333,0.331514667,0.436022667,0.233226667,0.406525333,0.267846667,0.483246667,0.296677333,0.216226667,0.301477333,0.218157333,0.380984,0.157773333,rnb
0.658,0.3,1,-4.642,1,0.272,0.645,0,0.0504,0.418,80.72,182800,46.77848644,29.16416102,-12.80608305,10.46653729,46.59031525,-11.55813898,-21.63692203,-5.647754237,-11.92429492,2.850279661,-18.62511186,6.259342373,0.258076271,0.405205085,0.204561017,0.374881356,0.256823729,0.531435593,0.359471186,0.250928814,0.334388136,0.168927119,0.252313559,0.170667797,rnb
0.65,0.429,2,-13.071,1,0.192,0.0386,0,0.139,0.333,141.855,289560,40.38707253,11.99283953,-37.69784316,-15.57483046,26.2630136,-20.96638169,5.347297371,3.293218495,-11.82826383,1.114203989,-18.8166854,-11.15469447,0.433277425,0.547523119,0.357509519,0.274281052,0.417110607,0.352765186,0.357980054,0.383821396,0.264902085,0.290575703,0.157162285,0.173941976,rnb
